# units: J=k_B=1; time in sweeps (one sweep = N^2 attempted updates)
sweep,energy,energy_per_spin,magnetisation,broken_bond_density,L_C,L_S,characteristic_k,cluster_number_density,acceptance_rate
0,-208,-0.203125,0,0.44921875,0.6749650179775214,4.112421108700889,1.5278555238143985,nan,nan
1,-440,-0.4296875,0,0.392578125,0.7144497265347054,4.38666674618398,1.4323370501407275,nan,0.181640625
2,-560,-0.546875,0,0.36328125,0.7544189420051783,4.601045240978694,1.3655995492543955,nan,0.1416015625
3,-604,-0.58984375,0,0.3525390625,0.7779945339428402,4.72537725102933,1.3296685054745456,nan,0.0947265625
4,-652,-0.63671875,0,0.3408203125,0.8020959755147993,4.854368295207828,1.2943363430793393,nan,0.1162109375
5,-664,-0.6484375,0,0.337890625,0.8162565602023242,4.93110052216436,1.2741953401553796,nan,0.0810546875
6,-700,-0.68359375,0,0.3291015625,0.8256268523475039,4.9921686644123255,1.258608378352785,nan,0.0673828125
8,-780,-0.76171875,0,0.3095703125,0.8735377223217855,5.225528640223978,1.2024018505638265,nan,0.0634765625
10,-776,-0.7578125,0,0.310546875,0.8711863421809463,5.290091699671328,1.1877271064261434,nan,0.0595703125
12,-840,-0.8203125,0,0.294921875,0.905302730406214,5.393092567028855,1.1650431045060103,nan,0.0546875
16,-908,-0.88671875,0,0.2783203125,0.9518991944712398,5.642351714774733,1.1135756196705717,nan,0.04052734375
20,-928,-0.90625,0,0.2734375,0.9603730745407167,5.6670616806463965,1.1087201200998598,nan,0.03662109375
25,-968,-0.9453125,0,0.263671875,0.9958330034468355,5.885030796432333,1.067655467663589,nan,0.0376953125
31,-952,-0.9296875,0,0.267578125,0.9852229105638403,5.885741421928332,1.0675265623750492,nan,0.027506510416666668
39,-988,-0.96484375,0,0.2587890625,1.0617491751812826,6.072403762282059,1.034711385004859,nan,0.038330078125
49,-1028,-1.00390625,0,0.2490234375,1.0900986528834724,6.107350486797552,1.0287906876741628,nan,0.03466796875
61,-1060,-1.03515625,0,0.2412109375,1.1334004120174372,6.311628066440906,0.9954935938933805,nan,0.031575520833333336
77,-1032,-1.0078125,0,0.248046875,1.1145393959512984,6.265833990389184,1.0027691951010858,nan,0.03131103515625
97,-1052,-1.02734375,0,0.2431640625,1.1381729677838142,6.384660514282058,0.984106405207375,nan,0.0353515625
122,-1116,-1.08984375,0,0.2275390625,1.2416188448737764,6.779431232452806,0.9268012450811928,nan,0.0317578125
153,-1148,-1.12109375,0,0.2197265625,1.2977917095791647,6.994411103518484,0.8983151282055581,nan,0.028950352822580645
193,-1172,-1.14453125,0,0.2138671875,1.3164939594113365,7.149038798458347,0.8788853277079042,nan,0.02646484375
242,-1216,-1.1875,0,0.203125,1.403159051347158,7.52460801224168,0.8350182889205071,nan,0.02210220025510204
305,-1264,-1.234375,0,0.19140625,1.4814142510516346,7.846683054640484,0.800744118683849,nan,0.021236359126984128
383,-1252,-1.22265625,0,0.1943359375,1.508332693255054,8.08909784595409,0.7767473489422849,nan,0.021985176282051284
481,-1280,-1.25,0,0.1875,1.5418592032162073,8.173765451492113,0.7687014442080176,nan,0.019730548469387755
605,-1280,-1.25,0,0.1875,1.5433426296287425,8.39613804334111,0.7483423062776718,nan,0.018499558971774195
760,-1320,-1.2890625,0,0.177734375,1.6408085281043185,8.528297614229079,0.7367455489236651,nan,0.02145287298387097
956,-1356,-1.32421875,0,0.1689453125,1.765499836998099,9.23355999433702,0.6804726791219302,nan,0.01944156568877551
1202,-1432,-1.3984375,0,0.150390625,1.9639910131938025,10.230775798891525,0.6141455380011701,nan,0.018455443343495935
1510,-1444,-1.41015625,0,0.1474609375,2.0087430563223183,10.707410179119183,0.5868071925957035,nan,0.015989625608766232
1899,-1428,-1.39453125,0,0.1513671875,2.106787119879009,11.362107752927798,0.5529946946296588,nan,0.0175279161311054
2387,-1476,-1.44140625,0,0.1396484375,2.1303683105177478,11.738469047916674,0.5352644609387727,nan,0.016757652407786885
3000,-1464,-1.4296875,0,0.142578125,2.1698543481655257,11.922935999764848,0.5269830608252454,nan,0.015363733686786297
