# units: J=k_B=1; time in sweeps (one sweep = N^2 attempted updates)
sweep,energy,energy_per_spin,magnetisation,broken_bond_density,L_C,L_S,characteristic_k,cluster_number_density,acceptance_rate
0,-228,-0.22265625,0,0.4443359375,0.6763756031770565,4.4005541329194875,1.4278168424691307,nan,nan
1,-484,-0.47265625,0,0.3818359375,0.7289318155860846,4.752545321327939,1.322067414903465,nan,0.18359375
2,-572,-0.55859375,0,0.3603515625,0.7544189420051783,4.877204211574723,1.2882760357395222,nan,0.142578125
3,-612,-0.59765625,0,0.3505859375,0.7770605669152978,4.993214689189199,1.2583447134334722,nan,0.1025390625
4,-652,-0.63671875,0,0.3408203125,0.8001130435604982,5.125388753679699,1.2258943875561954,nan,0.107421875
5,-692,-0.67578125,0,0.3310546875,0.8121599149817353,5.209495619059557,1.206102426536613,nan,0.0810546875
6,-708,-0.69140625,0,0.3271484375,0.8277384299749911,5.32198975296498,1.1806083060718233,nan,0.0673828125
8,-728,-0.7109375,0,0.322265625,0.8461326173077687,5.464637665698384,1.1497899204954134,nan,0.09716796875
10,-796,-0.77734375,0,0.3056640625,0.8747181787033014,5.619068281592674,1.1181898835012332,nan,0.08251953125
12,-832,-0.8125,0,0.296875,0.907842149004829,5.874939968727612,1.069489278294769,nan,0.060546875
16,-888,-0.8671875,0,0.283203125,0.9408305991866904,5.986393156672926,1.0495777912908764,nan,0.05712890625
20,-916,-0.89453125,0,0.2763671875,0.964666843875474,6.18313172157414,1.0161817004894687,nan,0.056884765625
25,-948,-0.92578125,0,0.2685546875,0.9852229105638403,6.289299222851796,0.9990278860242496,nan,0.05078125
31,-988,-0.96484375,0,0.2587890625,1.044730679938789,6.56246298505808,0.9574431614297293,nan,0.051432291666666664
39,-1032,-1.0078125,0,0.248046875,1.1295297158972222,6.881476292210653,0.9130577568496036,nan,0.03369140625
49,-1052,-1.02734375,0,0.2431640625,1.1738739066477786,7.057323606070607,0.8903070991069307,nan,0.03349609375
61,-1084,-1.05859375,0,0.2353515625,1.2138800362143285,7.116261363838168,0.882933465472204,nan,0.036295572916666664
77,-1140,-1.11328125,0,0.2216796875,1.3062891402068812,7.449466627625881,0.8434409631259755,nan,0.0286865234375
97,-1148,-1.12109375,0,0.2197265625,1.3153937472990627,7.458260432389856,0.8424464879092806,nan,0.025927734375
122,-1208,-1.1796875,0,0.205078125,1.4002705687587071,7.808337230721448,0.8046764786821399,nan,0.0302734375
153,-1220,-1.19140625,0,0.2021484375,1.4543286854067359,8.012558558662766,0.7841671622339071,nan,0.022240423387096774
193,-1232,-1.203125,0,0.19921875,1.4486312007177404,8.049630898448529,0.7805557032920101,nan,0.0234375
242,-1264,-1.234375,0,0.19140625,1.5338067432348594,8.326138723210178,0.7546337523376114,nan,0.023676658163265307
305,-1308,-1.27734375,0,0.1806640625,1.6002840131690776,8.570311595122874,0.7331338233670726,nan,0.021267361111111112
383,-1300,-1.26953125,0,0.1826171875,1.6129565757046151,8.683718177361573,0.7235593300989236,nan,0.020570412660256412
481,-1328,-1.296875,0,0.17578125,1.6718576748895944,8.86083599400503,0.7090962197506643,nan,0.01873405612244898
605,-1312,-1.28125,0,0.1796875,1.6698235658663692,8.762383748499124,0.7170634712564158,nan,0.01766475554435484
760,-1360,-1.328125,0,0.16796875,1.7224413045583642,9.051436851918742,0.6941644083665748,nan,0.01667086693548387
956,-1336,-1.3046875,0,0.173828125,1.7157096794768625,9.106824614953222,0.6899424961871696,nan,0.01784717793367347
1202,-1404,-1.37109375,0,0.1572265625,1.88603293463569,9.852453716051391,0.637727969931304,nan,0.018419715447154473
1510,-1408,-1.375,0,0.15625,1.9049517873325374,9.975278201389646,0.6298756967303711,nan,0.015184278612012988
1899,-1472,-1.4375,0,0.140625,2.0468714803276353,10.804307540761398,0.5815444704322809,nan,0.015916211439588688
2387,-1464,-1.4296875,0,0.142578125,2.165464474356079,11.223128832623845,0.5598425716111687,nan,0.013787941854508197
3000,-1492,-1.45703125,0,0.1357421875,2.319005948582566,12.27456737966777,0.5118864977341181,nan,0.01624949021207178
