# units: J=k_B=1; time in sweeps (one sweep = N^2 attempted updates)
sweep,energy,energy_per_spin,magnetisation,broken_bond_density,L_C,L_S,characteristic_k,cluster_number_density,acceptance_rate
0,-880,-0.21484375,0,0.4462890625,0.6749650179775214,4.433495308111395,1.4172080650867165,0.086669921875,nan
1,-1920,-0.46875,0,0.3828125,0.7277025882410827,4.6567479880323495,1.3492646205736523,0.035400390625,0.171630859375
2,-2308,-0.5634765625,0,0.359130859375,0.7628655889692906,4.844121620412551,1.2970742271835192,0.02734375,0.11572265625
3,-2552,-0.623046875,0,0.34423828125,0.7932493287260332,4.980806298312861,1.2614795538842531,0.023681640625,0.10107421875
4,-2720,-0.6640625,0,0.333984375,0.8088615460674078,5.037261040371992,1.247341612201933,0.021240234375,0.08837890625
5,-2776,-0.677734375,0,0.33056640625,0.8216965436248087,5.12034505165792,1.2271019323483188,0.021240234375,0.07861328125
6,-2940,-0.7177734375,0,0.320556640625,0.8469629731638116,5.245756888133243,1.1977652493567088,0.0205078125,0.077880859375
7,-3048,-0.744140625,0,0.31396484375,0.8616192375912719,5.310553960868233,1.1831506380461176,0.020263671875,0.07763671875
9,-3208,-0.783203125,0,0.30419921875,0.8815682018936916,5.396970223029713,1.1642060355212365,0.017578125,0.067138671875
11,-3352,-0.818359375,0,0.29541015625,0.9062533458039105,5.500249407685562,1.1423455268046607,0.013671875,0.0572509765625
14,-3500,-0.8544921875,0,0.286376953125,0.9306850499503135,5.658786894405809,1.1103413901999115,0.013427734375,0.050455729166666664
17,-3620,-0.8837890625,0,0.279052734375,0.9494557421935358,5.751897686238938,1.0923673628986346,0.011474609375,0.047444661458333336
21,-3676,-0.8974609375,0,0.275634765625,0.9657462920409445,5.859129149117426,1.0723752877381165,0.012939453125,0.045654296875
26,-3804,-0.9287109375,0,0.267822265625,0.9889861760740154,5.9921346911909525,1.0485721084368327,0.011474609375,0.0423828125
33,-3900,-0.9521484375,0,0.261962890625,1.0157819928528105,6.125261551233452,1.0257823693935704,0.01123046875,0.04209681919642857
41,-3972,-0.9697265625,0,0.257568359375,1.0540183042282072,6.238510604949837,1.00716111666049,0.01171875,0.038330078125
51,-4104,-1.001953125,0,0.24951171875,1.1041587409221598,6.397762818026526,0.9820910036670784,0.01025390625,0.039599609375
63,-4276,-1.0439453125,0,0.239013671875,1.1542857806319358,6.5455895507719095,0.9599112896467242,0.007568359375,0.034220377604166664
79,-4368,-1.06640625,0,0.2333984375,1.2037626359140923,6.763135028122921,0.9290344316729482,0.00732421875,0.029937744140625
98,-4496,-1.09765625,0,0.2255859375,1.2477360204315853,6.884132376762669,0.9127054744601404,0.005615234375,0.02889854029605263
122,-4548,-1.1103515625,0,0.222412109375,1.280432103396414,7.036857049011282,0.8928965393808035,0.0078125,0.027801513671875
152,-4664,-1.138671875,0,0.21533203125,1.3294637714630193,7.253815347189728,0.8661904124170761,0.006103515625,0.0254638671875
189,-4900,-1.1962890625,0,0.200927734375,1.4172716634896603,7.571687234072659,0.8298263138637314,0.004150390625,0.02531804265202703
235,-4908,-1.1982421875,0,0.200439453125,1.4322756703257906,7.666816490113314,0.8195298942242873,0.0068359375,0.02392578125
292,-5028,-1.2275390625,0,0.193115234375,1.4742274317737216,7.881095373295804,0.7972477186952267,0.00537109375,0.020627741228070175
364,-5144,-1.255859375,0,0.18603515625,1.5568576467184359,8.225066120255923,0.763906966255985,0.005126953125,0.020524766710069444
453,-5220,-1.2744140625,0,0.181396484375,1.614185951285255,8.490548666499231,0.7400211168885779,0.006103515625,0.02018412043539326
563,-5328,-1.30078125,0,0.1748046875,1.6753222604568694,8.700988956284174,0.7221231217218864,0.005615234375,0.019679953835227273
700,-5332,-1.3017578125,0,0.174560546875,1.6993564291848766,8.839067472186706,0.7108425551621208,0.00537109375,0.018208970118613138
871,-5520,-1.34765625,0,0.1630859375,1.813412002519585,9.330179056759052,0.6734260156162668,0.00439453125,0.01883452119883041
1084,-5588,-1.3642578125,0,0.158935546875,1.860377160503481,9.485211200291753,0.6624191253628937,0.00244140625,0.017842897227112676
1349,-5712,-1.39453125,0,0.1513671875,1.9835932005168098,10.032629912702548,0.6262750008573822,0.00341796875,0.016398879716981132
1678,-5696,-1.390625,0,0.15234375,1.9922219402349717,10.15821951944374,0.6185321448461522,0.00341796875,0.015670266194908813
2087,-5780,-1.4111328125,0,0.147216796875,2.085425841385901,10.507339829743751,0.5979805934698524,0.003662109375,0.016596190212408313
2597,-5852,-1.4287109375,0,0.142822265625,2.2317710739949925,11.127357050884623,0.5646610671740846,0.004638671875,0.014917470894607843
3231,-6048,-1.4765625,0,0.130859375,2.403575358042828,11.925520758198788,0.5268688415857983,0.003173828125,0.01523337379238959
4019,-6180,-1.5087890625,0,0.122802734375,2.543011773640357,12.540911215399793,0.5010150537916302,0.003173828125,0.014384778017925128
5000,-6168,-1.505859375,0,0.12353515625,2.6483284000024807,12.94460863954132,0.4853901328454705,0.004638671875,0.013696513044724771
