# units: J=k_B=1; time in sweeps (one sweep = N^2 attempted updates)
sweep,energy,energy_per_spin,magnetisation,broken_bond_density,L_C,L_S,characteristic_k,cluster_number_density,acceptance_rate
0,-3448,-0.21044921875,0,0.4473876953125,0.6768618545093189,4.515634653188376,1.391429065844197,nan,nan
1,-7348,-0.448486328125,0,0.38787841796875,0.7227764139749521,4.710027264112322,1.3340018974101946,nan,0.1888427734375
2,-9040,-0.5517578125,0,0.362060546875,0.7627532210816828,4.898353358615489,1.2827137707671457,nan,0.13623046875
3,-9988,-0.609619140625,0,0.34759521484375,0.7888386957001362,5.026018248046467,1.2501318135129653,nan,0.11102294921875
4,-10928,-0.6669921875,0,0.333251953125,0.8169003972114757,5.163491404776838,1.2168482165704584,nan,0.09649658203125
5,-11472,-0.7001953125,0,0.324951171875,0.8345417595364294,5.256525809719708,1.1953114156809632,nan,0.08270263671875
6,-11884,-0.725341796875,0,0.31866455078125,0.8522599766167782,5.336865004549109,1.1773176390678497,nan,0.07708740234375
8,-12632,-0.77099609375,0,0.3072509765625,0.8819435609168942,5.475140812314301,1.1475842398514917,nan,0.071319580078125
9,-12864,-0.78515625,0,0.3037109375,0.8915860223697563,5.5283401980371165,1.136541001838216,nan,0.06793212890625
12,-13732,-0.838134765625,0,0.29046630859375,0.9264391480317639,5.694863657609567,1.1033074161106378,nan,0.05975341796875
15,-14344,-0.87548828125,0,0.2811279296875,0.9528625665513928,5.828594470354599,1.0779932175993934,nan,0.052164713541666664
18,-14620,-0.892333984375,0,0.27691650390625,0.9654762035841418,5.904495797874622,1.0641357911443137,nan,0.050150553385416664
23,-15148,-0.924560546875,0,0.26885986328125,0.9922076294162759,6.0353389781432645,1.0410658506396886,nan,0.04478759765625
29,-15548,-0.948974609375,0,0.26275634765625,1.0194788894547127,6.1478405920861015,1.022015000725248,nan,0.043131510416666664
36,-15992,-0.97607421875,0,0.2559814453125,1.0643492059401545,6.281913849368726,1.0002023997529015,nan,0.039646693638392856
45,-16492,-1.006591796875,0,0.24835205078125,1.110971434980706,6.425374356758123,0.977870698003925,nan,0.038886176215277776
57,-17044,-1.040283203125,0,0.23992919921875,1.1704043129099388,6.63444513805686,0.947055130675155,nan,0.032557169596354164
71,-17416,-1.06298828125,0,0.2342529296875,1.2108061492316282,6.788974710686206,0.9254984110177225,nan,0.03296770368303571
88,-17952,-1.095703125,0,0.22607421875,1.2554449916817487,6.939049383934167,0.9054821430910855,nan,0.03057861328125
111,-18492,-1.128662109375,0,0.21783447265625,1.3116515436017575,7.137504094556892,0.8803056676312361,nan,0.028025751528532608
138,-18780,-1.146240234375,0,0.21343994140625,1.3446984008383707,7.25175343262363,0.8664366991455165,nan,0.025478786892361112
173,-19152,-1.1689453125,0,0.207763671875,1.3870346978519978,7.416198211182245,0.8472245655065844,nan,0.025076729910714284
217,-19688,-1.20166015625,0,0.1995849609375,1.4485582736247156,7.662136566465595,0.8200304513859515,nan,0.0234222412109375
271,-20128,-1.228515625,0,0.19287109375,1.4954804833187145,7.872936679854615,0.7980739033831038,nan,0.022089075159143517
339,-20524,-1.252685546875,0,0.18682861328125,1.5490524863855384,8.055613616407594,0.7799760026203412,nan,0.022128834443933824
425,-20896,-1.275390625,0,0.18115234375,1.6064575908620395,8.291832106302554,0.7577559731827889,nan,0.020752662836119186
531,-21040,-1.2841796875,0,0.178955078125,1.6423500766939152,8.471895316744854,0.7416504893256598,nan,0.02021588019604953
665,-21508,-1.312744140625,0,0.17181396484375,1.7001132587667582,8.7267286450475,0.7199932028074866,nan,0.01911493557602612
832,-21824,-1.33203125,0,0.1669921875,1.7520376641001212,8.992390126607305,0.6987224996598472,nan,0.01847866766467066
1041,-22140,-1.351318359375,0,0.16217041015625,1.8298904731614958,9.329389940712947,0.6734829766049449,nan,0.01741838227048445
1303,-22668,-1.383544921875,0,0.15411376953125,1.9156865976599866,9.712826928392872,0.6468956312618278,nan,0.01760631299200859
1630,-23020,-1.405029296875,0,0.14874267578125,1.990911049086771,10.041647430504586,0.625712598521681,nan,0.01668107618979358
2039,-23372,-1.426513671875,0,0.14337158203125,2.104106371454269,10.452302047061863,0.6011293281508054,nan,0.01587555752406785
2552,-23820,-1.453857421875,0,0.13653564453125,2.253682090130903,10.932561748355274,0.5747221421479597,nan,0.01609531573617203
3193,-24208,-1.4775390625,0,0.130615234375,2.4033705930911853,11.498793365480527,0.5464212728651826,nan,0.015364100892160686
3995,-24672,-1.505859375,0,0.12353515625,2.535733381850306,12.066648847954658,0.5207067336052138,nan,0.01407278921836035
4999,-24936,-1.52197265625,0,0.1195068359375,2.688485049119493,12.620917250952717,0.4978390383397282,nan,0.013920939776052042
6254,-25324,-1.545654296875,0,0.11358642578125,2.909117789365997,13.481160554845804,0.4660715434414951,nan,0.013867771103087649
7826,-25632,-1.564453125,0,0.10888671875,3.0560117772775435,14.12567688668953,0.4448059627570954,nan,0.01326163488489981
9792,-26084,-1.592041015625,0,0.10198974609375,3.3107105458827246,15.132895166704644,0.415200478029071,nan,0.012705681646585707
12252,-26300,-1.605224609375,0,0.09869384765625,3.470814419840303,15.716197054858995,0.39979043818599913,nan,0.012190953696646342
15330,-26712,-1.63037109375,0,0.0924072265625,3.767268027351649,16.87423691946692,0.37235374477473443,nan,0.01188230359608512
19181,-26960,-1.6455078125,0,0.088623046875,4.018700899488175,17.881618718344683,0.35137676326437334,nan,0.011555820525512853
24000,-27172,-1.658447265625,0,0.08538818359375,4.294766779103849,19.19019672562227,0.32741640937898436,nan,0.011334693340326054
