# units: J=k_B=1; time in sweeps (one sweep = N^2 attempted updates)
sweep,energy,energy_per_spin,magnetisation,broken_bond_density,L_C,L_S,characteristic_k,cluster_number_density,acceptance_rate
0,-3284,-0.200439453125,0,0.44989013671875,0.6740863860874179,4.496779098359524,1.3972635012184085,nan,nan
1,-7488,-0.45703125,0,0.3857421875,0.7245968820994255,4.72736803815332,1.32910855606538,nan,0.19793701171875
2,-9032,-0.55126953125,0,0.3621826171875,0.7623040803656035,4.913991386694011,1.2786317298384051,nan,0.130615234375
3,-10240,-0.625,0,0.34375,0.7922177951386131,5.061091447836603,1.241468440540701,nan,0.1085205078125
4,-10924,-0.666748046875,0,0.33331298828125,0.8120962311493052,5.144776799411029,1.221274615431107,nan,0.0911865234375
5,-11528,-0.70361328125,0,0.3240966796875,0.8338026918804515,5.248629747464887,1.1971096475636132,nan,0.0787353515625
6,-11924,-0.727783203125,0,0.31805419921875,0.8481421043196371,5.322901693965829,1.1804060394920235,nan,0.0750732421875
8,-12612,-0.769775390625,0,0.30755615234375,0.8761241211274079,5.442676412191546,1.1544293342711516,nan,0.064971923828125
9,-12768,-0.779296875,0,0.30517578125,0.8841269622543186,5.4825935724279695,1.1460242719390696,nan,0.06396484375
12,-13400,-0.81787109375,0,0.2955322265625,0.9119189254069815,5.6285332919604345,1.1163095217281969,nan,0.0594482421875
15,-14044,-0.857177734375,0,0.28570556640625,0.9388689362566485,5.734468072743238,1.0956875559294648,nan,0.056477864583333336
18,-14392,-0.87841796875,0,0.2803955078125,0.9569124305504101,5.850334897258368,1.0739872874840146,nan,0.051066080729166664
23,-15028,-0.917236328125,0,0.27069091796875,0.9855041617515548,5.980586558204544,1.0505968346131398,nan,0.0499267578125
29,-15616,-0.953125,0,0.26171875,1.0264249220654105,6.119170372834082,1.0268034593502486,nan,0.044342041015625
36,-16212,-0.989501953125,0,0.25262451171875,1.089763542300319,6.287021738921896,0.9993897855134556,nan,0.03718784877232143
45,-16664,-1.01708984375,0,0.2457275390625,1.1250848089574987,6.401759330445364,0.9814779005043401,nan,0.035271538628472224
57,-17228,-1.051513671875,0,0.23712158203125,1.1774650106843,6.562749548399371,0.9574013545453719,nan,0.031916300455729164
71,-17588,-1.073486328125,0,0.23162841796875,1.216314914365204,6.705940692409697,0.9369580787213615,nan,0.030194963727678572
88,-17928,-1.09423828125,0,0.2264404296875,1.2509190523045726,6.819357212331188,0.9213750081632236,nan,0.028112074908088234
111,-18424,-1.12451171875,0,0.2188720703125,1.3039813071366027,7.033219536537175,0.8933583367530044,nan,0.027712614639945652
138,-18884,-1.152587890625,0,0.21185302734375,1.349912906753818,7.197234146403133,0.872999985740307,nan,0.025924117476851853
173,-19012,-1.160400390625,0,0.20989990234375,1.3720909771927707,7.31167376771786,0.8593361119202001,nan,0.02422572544642857
217,-19728,-1.2041015625,0,0.198974609375,1.449690103958679,7.582840468289841,0.828605762372927,nan,0.024165760387073864
271,-20060,-1.224365234375,0,0.19390869140625,1.4906719873074008,7.755831249639772,0.8101240350570309,nan,0.022501627604166668
339,-20380,-1.243896484375,0,0.18902587890625,1.5320603242341437,7.963823687573262,0.7889658979999593,nan,0.02089197495404412
425,-20816,-1.2705078125,0,0.182373046875,1.599777454159571,8.258693720000313,0.7607965036847677,nan,0.020451035610465115
531,-21268,-1.298095703125,0,0.17547607421875,1.6685365739747646,8.537062489949323,0.7359891431715272,nan,0.020041411777712265
665,-21620,-1.319580078125,0,0.17010498046875,1.723742896436341,8.811375830256859,0.7130765306371486,nan,0.018586571536847014
832,-21936,-1.3388671875,0,0.165283203125,1.7909099603245076,9.132909738328362,0.6879719045958321,nan,0.01782372754491018
1041,-22348,-1.364013671875,0,0.15899658203125,1.8678801465409993,9.461299367009044,0.6640932776198435,nan,0.017721805846291867
1303,-22768,-1.3896484375,0,0.152587890625,1.951806014479645,9.853475656072357,0.6376618288296553,nan,0.016870862655057252
1630,-23144,-1.41259765625,0,0.1468505859375,2.0516898655974036,10.242408543082993,0.6134480264822878,nan,0.016174503058103976
2039,-23620,-1.441650390625,0,0.13958740234375,2.1901366097288353,10.680845786656365,0.5882666441106379,nan,0.015528746513982275
2552,-23908,-1.459228515625,0,0.13519287109375,2.3047402688971506,11.174279713185154,0.5622899612729138,nan,0.014988830447429336
3193,-24288,-1.482421875,0,0.12939453125,2.4418645856133407,11.776916610636176,0.5335170074571985,nan,0.014882389729182917
3995,-24760,-1.51123046875,0,0.1221923828125,2.633920467369565,12.495032226423243,0.5028546700257831,nan,0.01444090274801278
4999,-25108,-1.532470703125,0,0.11688232421875,2.7750468201293157,13.083797198788528,0.4802264366923516,nan,0.013708897320872758
6254,-25444,-1.552978515625,0,0.11175537109375,2.9443219424666527,13.724566972167457,0.4578057231183675,nan,0.01328946907681773
7826,-25752,-1.57177734375,0,0.1070556640625,3.131277206525304,14.329692043496758,0.438473156862508,nan,0.01301124320382077
9792,-25960,-1.58447265625,0,0.1038818359375,3.286443925384065,14.810782397066633,0.4242304787641745,nan,0.012342978833529375
12252,-26392,-1.61083984375,0,0.0972900390625,3.4841193316910033,15.57620312853777,0.4033836266341389,nan,0.012095952227832826
15330,-26500,-1.617431640625,0,0.09564208984375,3.70972772350858,16.43957872555803,0.3821986811262591,nan,0.01200437390858512
19181,-26840,-1.63818359375,0,0.0904541015625,3.8948248850518787,17.216646169315858,0.3649482742102066,nan,0.01175067022972929
24000,-27092,-1.653564453125,0,0.08660888671875,4.158165217345569,18.484845251542495,0.3399100842705338,nan,0.011338809635362627
