# units: J=k_B=1; time in sweeps (one sweep = N^2 attempted updates)
sweep,energy,energy_per_spin,magnetisation,broken_bond_density,L_C,L_S,characteristic_k,cluster_number_density,acceptance_rate
0,-3284,-0.200439453125,0,0.44989013671875,0.6696840113706491,4.284279025489961,1.4665677164808437,nan,nan
1,-7368,-0.44970703125,0,0.3875732421875,0.7228773110802742,4.515584164872322,1.3914446232799302,nan,0.1868896484375
2,-8768,-0.53515625,0,0.3662109375,0.7552441650876606,4.697626279250885,1.3375234498606272,nan,0.1309814453125
3,-9816,-0.59912109375,0,0.3502197265625,0.7813990671380028,4.834646094904596,1.2996163904947782,nan,0.10955810546875
4,-10488,-0.64013671875,0,0.3399658203125,0.8025310527583951,4.929815965693409,1.2745273557683034,nan,0.09576416015625
5,-11040,-0.673828125,0,0.33154296875,0.8196805093666077,5.025072939402705,1.2503669863001878,nan,0.0894775390625
6,-11412,-0.696533203125,0,0.32586669921875,0.8339369704361936,5.11445598899186,1.228514884222926,nan,0.07745361328125
8,-12308,-0.751220703125,0,0.31219482421875,0.8641354389526148,5.26559369286901,1.1932529689270672,nan,0.074676513671875
9,-12540,-0.765380859375,0,0.30865478515625,0.8712596311808773,5.287217667668547,1.1883727325245947,nan,0.0673828125
12,-13368,-0.81591796875,0,0.2960205078125,0.9063326538765283,5.446455457600271,1.1536283287530973,nan,0.062479654947916664
15,-13776,-0.8408203125,0,0.289794921875,0.9241244968186927,5.5423353048266675,1.1336710901824603,nan,0.055704752604166664
18,-14348,-0.875732421875,0,0.28106689453125,0.9512871531043527,5.662712667435144,1.109571626918778,nan,0.05230712890625
23,-14748,-0.900146484375,0,0.27496337890625,0.9693619651672678,5.756570462520771,1.0914806564233757,nan,0.0447265625
29,-15312,-0.9345703125,0,0.266357421875,0.9997744218406303,5.898747063237062,1.0651728646475571,nan,0.045135498046875
36,-15832,-0.96630859375,0,0.2584228515625,1.0479970050642409,6.051279746825098,1.0383233910936214,nan,0.04091099330357143
45,-16376,-0.99951171875,0,0.2501220703125,1.101483579164288,6.215144568960997,1.0109475712855323,nan,0.03717041015625
57,-17044,-1.040283203125,0,0.23992919921875,1.1641841393097776,6.383322683778045,0.9843126563454269,nan,0.032770792643229164
71,-17372,-1.060302734375,0,0.23492431640625,1.1941956972932368,6.502344538144427,0.9662953524410779,nan,0.031398228236607144
88,-17836,-1.088623046875,0,0.22784423828125,1.2370040622110294,6.652182373185746,0.9445299233686755,nan,0.030524758731617647
111,-18276,-1.115478515625,0,0.22113037109375,1.2834648873739363,6.839956347036282,0.918600205672666,nan,0.027802840523097828
138,-18524,-1.130615234375,0,0.21734619140625,1.3161635383788746,6.991449600991714,0.8986956447899356,nan,0.02698884186921296
173,-19196,-1.171630859375,0,0.20709228515625,1.3827962406253185,7.245644782896892,0.8671671735841702,nan,0.02527553013392857
217,-19424,-1.185546875,0,0.20361328125,1.4175952881480212,7.400763004414274,0.8489915571451085,nan,0.02393132990056818
271,-20120,-1.22802734375,0,0.1929931640625,1.488826264220751,7.673137397637054,0.8188547893218354,nan,0.022363733362268517
339,-20448,-1.248046875,0,0.18798828125,1.536440696661462,7.870034083622545,0.7983682459844521,nan,0.020497939165900734
425,-20732,-1.265380859375,0,0.18365478515625,1.584639391216371,8.093988837336648,0.7762779802951999,nan,0.021081259084302327
531,-21168,-1.2919921875,0,0.177001953125,1.6422598347390545,8.291012985475883,0.7578308366162748,nan,0.01985369988207547
665,-21416,-1.30712890625,0,0.1732177734375,1.6980465075592641,8.566765692244797,0.7334372776026244,nan,0.019224707760027986
832,-21968,-1.3408203125,0,0.164794921875,1.7846736125072287,8.930714505855594,0.7035478855650235,nan,0.01805873117047156
1041,-22208,-1.35546875,0,0.1611328125,1.8347385447617914,9.123915046250675,0.6886501326819741,nan,0.017617841656698566
1303,-22460,-1.370849609375,0,0.15728759765625,1.898037601196111,9.47474768549599,0.6631506733206132,nan,0.01688763567509542
1630,-22964,-1.401611328125,0,0.14959716796875,1.962478004840924,9.754911933441056,0.6441047699918276,nan,0.01652970153621942
2039,-23088,-1.4091796875,0,0.147705078125,2.0332478648159746,10.082021331536668,0.6232069047032976,nan,0.01592928039998472
2552,-23512,-1.43505859375,0,0.1412353515625,2.1525280916270764,10.5565686214769,0.5951920110097808,nan,0.015647010728862085
3193,-23988,-1.464111328125,0,0.13397216796875,2.3031381072632797,11.22625624979077,0.5596866103334038,nan,0.01540333097698908
3995,-24396,-1.489013671875,0,0.12774658203125,2.491684682451641,11.886522556920676,0.528597432688279,nan,0.01490034070098192
4999,-24872,-1.51806640625,0,0.1204833984375,2.695938762357394,12.62226626557802,0.49778583140131977,nan,0.014128726792050548
6254,-25500,-1.556396484375,0,0.11090087890625,2.9185954396977016,13.404738189664279,0.46872868520656635,nan,0.013570863032246016
7826,-25736,-1.57080078125,0,0.1072998046875,3.1024278363030344,14.05896465223399,0.4469166444757494,nan,0.012984880054270039
9792,-25992,-1.58642578125,0,0.1033935546875,3.2812281151959466,14.683145621629683,0.4279182042520815,nan,0.012363189355766786
12252,-26180,-1.597900390625,0,0.10052490234375,3.4764390000220846,15.361540281854634,0.40902052736218214,nan,0.012248341630144818
15330,-26764,-1.633544921875,0,0.09161376953125,3.7999211444192724,16.366981325009377,0.38389396202087905,nan,0.011789085184931368
19181,-27004,-1.648193359375,0,0.08795166015625,3.98908600670538,17.10804864935167,0.36726487257316137,nan,0.011512568138754545
24000,-27276,-1.664794921875,0,0.08380126953125,4.240727881188226,18.001529103582296,0.34903619970423705,nan,0.011267312756958135
