# units: J=k_B=1; time in sweeps (one sweep = N^2 attempted updates)
sweep,energy,energy_per_spin,magnetisation,broken_bond_density,L_C,L_S,characteristic_k,cluster_number_density,acceptance_rate
0,-776,-0.189453125,0,0.45263671875,0.6647409008887734,4.222386698328128,1.4880648685416331,nan,nan
1,-1704,-0.416015625,0,0.39599609375,0.7066500570310513,4.4316099179397215,1.4178110040201082,nan,0.184326171875
2,-2068,-0.5048828125,0,0.373779296875,0.7378642943749707,4.615355454362968,1.3613654179636354,nan,0.13232421875
3,-2328,-0.568359375,0,0.35791015625,0.7655723858550479,4.771079862785268,1.316931488862477,nan,0.113525390625
4,-2532,-0.6181640625,0,0.345458984375,0.790102474507712,4.922776485790132,1.2763499064636288,nan,0.100830078125
5,-2712,-0.662109375,0,0.33447265625,0.8139471263633361,5.045420511320398,1.2453244071692378,nan,0.087890625
6,-2804,-0.6845703125,0,0.328857421875,0.8290636596099175,5.15759126723683,1.2182402562787398,nan,0.091064453125
7,-2948,-0.7197265625,0,0.320068359375,0.8453038880058023,5.232281309885885,1.2008500566107025,nan,0.08349609375
9,-3152,-0.76953125,0,0.3076171875,0.8732431058892992,5.350608393327115,1.1742936214534991,nan,0.07177734375
12,-3288,-0.802734375,0,0.29931640625,0.8993281726161071,5.52121589629843,1.1380075376860377,nan,0.065185546875
14,-3416,-0.833984375,0,0.29150390625,0.9207559775824226,5.609451442565097,1.1201069073353815,nan,0.063720703125
18,-3572,-0.8720703125,0,0.281982421875,0.9505013982972732,5.773168327412685,1.088342648411132,nan,0.0543212890625
22,-3784,-0.923828125,0,0.26904296875,0.9897422817132157,5.921212805593561,1.0611314798961595,nan,0.04693603515625
28,-3848,-0.939453125,0,0.26513671875,1.0098991044825354,6.054597042333375,1.0377544968307446,nan,0.039713541666666664
35,-4052,-0.9892578125,0,0.252685546875,1.087382624307749,6.2311581667582585,1.0083495136905496,nan,0.041224888392857144
44,-4148,-1.0126953125,0,0.246826171875,1.1297939500974508,6.346315769442035,0.9900524233971422,nan,0.039008246527777776
54,-4224,-1.03125,0,0.2421875,1.1504789992530735,6.450776693435708,0.9740199677929229,nan,0.037158203125
68,-4412,-1.0771484375,0,0.230712890625,1.2226465987216775,6.632746453782816,0.9472976769066959,nan,0.029593331473214284
85,-4468,-1.0908203125,0,0.227294921875,1.2487890959700831,6.752184203533198,0.9305411579103248,nan,0.027731502757352942
106,-4580,-1.1181640625,0,0.220458984375,1.2861299363369036,6.863094400442259,0.9155032614405969,nan,0.026064918154761904
132,-4712,-1.150390625,0,0.21240234375,1.3304351939928876,7.046111242875529,0.8917238304366322,nan,0.026216947115384616
165,-4708,-1.1494140625,0,0.212646484375,1.3395924947358413,7.149779177887943,0.878794316698834,nan,0.022823449337121212
206,-4848,-1.18359375,0,0.2041015625,1.3998334345389563,7.413313137158277,0.8475542838850189,nan,0.02305640243902439
258,-4888,-1.193359375,0,0.20166015625,1.4301662805314965,7.629984794947693,0.8234859539091205,nan,0.022132286658653848
322,-4988,-1.2177734375,0,0.195556640625,1.4920028779461825,7.863993641467509,0.7989814836634422,nan,0.02223968505859375
402,-5108,-1.2470703125,0,0.188232421875,1.5465447585917182,8.13577782507339,0.7722906699609766,nan,0.0215179443359375
502,-5124,-1.2509765625,0,0.187255859375,1.5739944233902847,8.310922492945174,0.756015389689068,nan,0.0218212890625
626,-5352,-1.306640625,0,0.17333984375,1.6631762768218474,8.693813201047492,0.7227191523303657,nan,0.020190823462701613
782,-5452,-1.3310546875,0,0.167236328125,1.747412985861969,9.027267719996983,0.6960229276529849,nan,0.018980368589743588
977,-5504,-1.34375,0,0.1640625,1.8050493516392487,9.275479524324727,0.6773973561908126,nan,0.01744666466346154
1220,-5560,-1.357421875,0,0.16064453125,1.8705165863860425,9.652286996497102,0.650953013463007,nan,0.01674221965020576
1523,-5660,-1.3818359375,0,0.154541015625,1.9508510257456102,9.976052496583028,0.6298268086832629,nan,0.017334790119636963
1902,-5744,-1.40234375,0,0.1494140625,1.9829554832233232,10.253947460602177,0.612757704417826,nan,0.01626852634399736
2375,-5864,-1.431640625,0,0.14208984375,2.1695917519309744,10.896454861038855,0.5766265622450856,nan,0.015053101876321353
2965,-6008,-1.466796875,0,0.13330078125,2.3383165395815433,11.56495200345169,0.5432954071321955,nan,0.015121408236228814
3702,-6136,-1.498046875,0,0.12548828125,2.595405978638881,12.453904282790614,0.5045153041574267,nan,0.014913778939111262
4623,-6268,-1.5302734375,0,0.117431640625,2.7301712191407583,12.98110507110358,0.4840254564433185,nan,0.013814224094055375
5772,-6364,-1.5537109375,0,0.111572265625,2.9255749694389483,13.836668307578337,0.4540966920294164,nan,0.013614717621301132
7208,-6472,-1.580078125,0,0.10498046875,3.1901721802572074,14.681597017735719,0.4279633407448351,nan,0.013069684126915043
9000,-6476,-1.5810546875,0,0.104736328125,3.2470522578576824,15.090593785354747,0.416364352294563,nan,0.011988912309919084
