# units: J=k_B=1; time in sweeps (one sweep = N^2 attempted updates)
sweep,energy,energy_per_spin,magnetisation,broken_bond_density,L_C,L_S,characteristic_k,cluster_number_density,acceptance_rate
0,-600,-0.146484375,0,0.46337890625,0.6581509427965867,4.42025335811118,1.4214536584537445,nan,nan
1,-1732,-0.4228515625,0,0.394287109375,0.7212161027748669,4.694507646480834,1.338411987014161,nan,0.207763671875
2,-2176,-0.53125,0,0.3671875,0.7507004375070374,4.828609729563898,1.3012410733279658,nan,0.13232421875
3,-2372,-0.5791015625,0,0.355224609375,0.7721937992728221,4.925461075057975,1.2756542405739406,nan,0.11376953125
4,-2592,-0.6328125,0,0.341796875,0.7966664027574684,5.089697814975501,1.234490835328665,nan,0.10791015625
5,-2780,-0.6787109375,0,0.330322265625,0.8211753279295186,5.214508369092484,1.2049429902963396,nan,0.08447265625
6,-2880,-0.703125,0,0.32421875,0.8346762762610485,5.267518200884183,1.1928170093697859,nan,0.0751953125
7,-3008,-0.734375,0,0.31640625,0.8514192071561237,5.378198934610461,1.1682694120415003,nan,0.07568359375
9,-3240,-0.791015625,0,0.30224609375,0.8845800508923034,5.528834572046065,1.1364393752975606,nan,0.065185546875
12,-3360,-0.8203125,0,0.294921875,0.9087981077436897,5.639141710867913,1.1142095072855598,nan,0.058268229166666664
14,-3428,-0.8369140625,0,0.290771484375,0.9161945537727432,5.7223258462754405,1.0980124998070844,nan,0.05859375
18,-3524,-0.8603515625,0,0.284912109375,0.9326966170611571,5.814398754775356,1.080625112273082,nan,0.05755615234375
22,-3704,-0.904296875,0,0.27392578125,0.9708158263823667,5.981586092660888,1.0504212778762385,nan,0.04638671875
28,-3852,-0.9404296875,0,0.264892578125,1.000121650008637,6.088339974537799,1.0320030309504158,nan,0.042683919270833336
35,-3872,-0.9453125,0,0.263671875,1.0077189134106093,6.148980136620013,1.02182559832326,nan,0.039306640625
44,-4080,-0.99609375,0,0.2509765625,1.0991017532472869,6.361058695412645,0.9877577944235575,nan,0.039957682291666664
54,-4164,-1.0166015625,0,0.245849609375,1.1468150953278184,6.511186173687204,0.9649832057591892,nan,0.03876953125
68,-4316,-1.0537109375,0,0.236572265625,1.1886629732919045,6.64411566286044,0.9456766898718519,nan,0.030482700892857144
85,-4404,-1.0751953125,0,0.231201171875,1.2179390445274203,6.728750404272796,0.9337818955492428,nan,0.029196346507352942
106,-4532,-1.1064453125,0,0.223388671875,1.2790065394884245,6.9618297011905845,0.902519248080007,nan,0.027959914434523808
132,-4620,-1.1279296875,0,0.218017578125,1.3094471862091326,7.088564203312343,0.8863833530975964,nan,0.02843299278846154
165,-4768,-1.1640625,0,0.208984375,1.366214963647986,7.256733259109435,0.8658421197020373,nan,0.025923295454545456
206,-4868,-1.1884765625,0,0.202880859375,1.424275264331202,7.5300593635856705,0.8344137813261081,nan,0.023645912728658538
258,-4960,-1.2109375,0,0.197265625,1.4575995666875166,7.689522571797518,0.8171099373872852,nan,0.021503155048076924
322,-5104,-1.24609375,0,0.1884765625,1.5282276944260824,7.9834624363737765,0.78702509810186,nan,0.02109527587890625
402,-5156,-1.2587890625,0,0.185302734375,1.5729757621122542,8.202889554873833,0.7659721937187812,nan,0.021942138671875
502,-5244,-1.2802734375,0,0.179931640625,1.6102857882513846,8.353904384504153,0.752125595168938,nan,0.02086669921875
626,-5380,-1.3134765625,0,0.171630859375,1.6780296308477838,8.73364859651916,0.7194227289707742,nan,0.01963166267641129
782,-5448,-1.330078125,0,0.16748046875,1.735784809184941,8.98901127849381,0.6989851400244755,nan,0.018013196113782052
977,-5532,-1.3505859375,0,0.162353515625,1.7989761998853357,9.31749873375658,0.6743424911254444,nan,0.017818509615384615
1220,-5744,-1.40234375,0,0.1494140625,1.91476399743176,9.78958025610575,0.6418237700498722,nan,0.01645387249228395
1523,-5792,-1.4140625,0,0.146484375,1.9938706806832038,10.22508609097413,0.6144872768089326,nan,0.016098777846534653
1902,-5920,-1.4453125,0,0.138671875,2.169843745618836,10.81147539454001,0.5811589147539205,nan,0.01663570353726913
2375,-5864,-1.431640625,0,0.14208984375,2.1923237627106023,11.135953867868999,0.5642251558987421,nan,0.015536737744450317
2965,-6048,-1.4765625,0,0.130859375,2.354794942347379,11.59480653540714,0.5418965196178634,nan,0.014435331700211865
3702,-6084,-1.4853515625,0,0.128662109375,2.4215337580230547,11.972441668054888,0.5248040025072337,nan,0.014912785150949796
4623,-6224,-1.51953125,0,0.1201171875,2.673134311576111,12.754301445457061,0.4926326489968281,nan,0.013757231440010858
5772,-6312,-1.541015625,0,0.11474609375,2.8253005387876344,13.351396961678509,0.4706013404600082,nan,0.013230127080613578
7208,-6420,-1.5673828125,0,0.108154296875,3.0342818752980474,14.16008142726838,0.4437252242829563,nan,0.01300201841051532
9000,-6472,-1.580078125,0,0.10498046875,3.230651406823045,14.754529024053966,0.4258479072382626,nan,0.012514659336635045
