# units: J=k_B=1; time in sweeps (one sweep = N^2 attempted updates)
sweep,energy,energy_per_spin,magnetisation,broken_bond_density,L_C,L_S,characteristic_k,cluster_number_density,acceptance_rate
0,-936,-0.228515625,0,0.44287109375,0.6836983915927574,4.483840495580919,1.4012954549502874,nan,nan
1,-1892,-0.4619140625,0,0.384521484375,0.7318162263882906,4.68404263891484,1.3414022440741962,nan,0.18310546875
2,-2324,-0.5673828125,0,0.358154296875,0.7749673178574595,4.94335766755713,1.271035949596696,nan,0.126953125
3,-2600,-0.634765625,0,0.34130859375,0.8053392873909089,5.0815175965837565,1.236478116577555,nan,0.117919921875
4,-2812,-0.6865234375,0,0.328369140625,0.8285330588677671,5.177752973163343,1.213496537927896,nan,0.097412109375
5,-2904,-0.708984375,0,0.32275390625,0.8444767804832917,5.286014244578867,1.1886432795037167,nan,0.084716796875
6,-3020,-0.7373046875,0,0.315673828125,0.8601879763992598,5.392917133820742,1.1650810037068218,nan,0.0751953125
7,-3128,-0.763671875,0,0.30908203125,0.8726544688108433,5.447978651915224,1.1533057870868761,nan,0.0703125
9,-3316,-0.8095703125,0,0.297607421875,0.8983920225405178,5.582680718883357,1.1254781750148777,nan,0.060791015625
12,-3452,-0.8427734375,0,0.289306640625,0.9256938895108231,5.693304485949123,1.103609568517944,nan,0.054443359375
14,-3500,-0.8544921875,0,0.286376953125,0.9333690731657434,5.726814484825864,1.0971518850187862,nan,0.0474853515625
18,-3608,-0.880859375,0,0.27978515625,0.9575317340834957,5.862328901840722,1.071789968182563,nan,0.04913330078125
22,-3736,-0.912109375,0,0.27197265625,0.9792608959764645,5.9923208067036535,1.048539540832083,nan,0.04632568359375
28,-3892,-0.9501953125,0,0.262451171875,1.0217489610394896,6.170707449368763,1.0182277086920284,nan,0.039957682291666664
35,-3964,-0.9677734375,0,0.258056640625,1.0564903433102286,6.309315774643756,0.9958584308667535,nan,0.038539341517857144
44,-4064,-0.9921875,0,0.251953125,1.0925384902251065,6.404778194457936,0.9810152852157216,nan,0.039794921875
54,-4132,-1.0087890625,0,0.247802734375,1.1202792681590823,6.5008420286192825,0.9665186878128271,nan,0.039453125
68,-4352,-1.0625,0,0.234375,1.1970534509128548,6.671402226120654,0.9418087973438214,nan,0.032993861607142856
85,-4388,-1.0712890625,0,0.232177734375,1.2235429253778538,6.839049991678852,0.9187219445426495,nan,0.030646829044117647
106,-4572,-1.1162109375,0,0.220947265625,1.2967039893042476,7.084988861688774,0.8868306541955424,nan,0.029715401785714284
132,-4612,-1.1259765625,0,0.218505859375,1.312986702457436,7.18745394390178,0.8741879052331982,nan,0.026564378004807692
165,-4768,-1.1640625,0,0.208984375,1.3776718724211168,7.444482861322228,0.8440056111652622,nan,0.028571851325757576
206,-4892,-1.1943359375,0,0.201416015625,1.4232244108027237,7.603433561035016,0.826361571616638,nan,0.025765767911585365
258,-4964,-1.2119140625,0,0.197021484375,1.468066181990989,7.766350361358864,0.8090267648033624,nan,0.0203857421875
322,-5084,-1.2412109375,0,0.189697265625,1.511061037420669,7.99120698822,0.7862623651773452,nan,0.02118682861328125
402,-5108,-1.2470703125,0,0.188232421875,1.5363241394885159,8.056620797902278,0.7798784955617565,nan,0.0214263916015625
502,-5196,-1.2685546875,0,0.182861328125,1.6087580601201203,8.409286104262076,0.7471722604366001,nan,0.02102294921875
626,-5384,-1.314453125,0,0.17138671875,1.6746118084890755,8.735584441816329,0.7192633016175353,nan,0.020165228074596774
782,-5468,-1.3349609375,0,0.166259765625,1.7342697260737125,9.004749726144508,0.6977634579822806,nan,0.01764229016426282
977,-5476,-1.3369140625,0,0.165771484375,1.8011663611970727,9.240797184007812,0.6799397478448407,nan,0.01669921875
1220,-5636,-1.3759765625,0,0.156005859375,1.897961405206788,9.928922031280415,0.6328164615841302,nan,0.01878375771604938
1523,-5736,-1.400390625,0,0.14990234375,2.0014300895016834,10.384697504400199,0.6050426894492861,nan,0.016786078021864687
1902,-5780,-1.4111328125,0,0.147216796875,2.1048300701221896,10.781016390274186,0.582800830619996,nan,0.017384229675131927
2375,-5888,-1.4375,0,0.140625,2.2377560146679216,11.183950017824712,0.561803772116792,nan,0.015778297601744186
2965,-6080,-1.484375,0,0.12890625,2.4271623030519387,11.909905140970837,0.5275596432388892,nan,0.015527757547669491
3702,-6132,-1.4970703125,0,0.125732421875,2.5088671879932614,12.2868491859386,0.5113748213309424,nan,0.01412802376611262
4623,-6168,-1.505859375,0,0.12353515625,2.582754242665426,12.60748177384528,0.4983695729161634,nan,0.013829863938653637
5772,-6272,-1.53125,0,0.1171875,2.793221367260787,13.362306309924003,0.47021712879857797,nan,0.013450257356940817
7208,-6376,-1.556640625,0,0.11083984375,2.9993382242977784,14.102338281841897,0.44554209249609233,nan,0.01334646750957521
9000,-6504,-1.587890625,0,0.10302734375,3.3506437247985335,14.885453641181037,0.4221023731380932,nan,0.01260444096156529
