# units: J=k_B=1; time in sweeps (one sweep = N^2 attempted updates)
sweep,energy,energy_per_spin,magnetisation,broken_bond_density,L_C,L_S,characteristic_k,cluster_number_density,acceptance_rate
0,-732,-0.1787109375,0,0.455322265625,0.6705946151157142,4.472648594664022,1.4048019141668266,nan,nan
1,-1800,-0.439453125,0,0.39013671875,0.723634938222966,4.753367187184082,1.3218388270361616,nan,0.19140625
2,-2192,-0.53515625,0,0.3662109375,0.7546388251127287,4.9352890571043355,1.27311394215805,nan,0.13037109375
3,-2416,-0.58984375,0,0.3525390625,0.7772938483823993,5.0414355361115435,1.24630876705126,nan,0.115234375
4,-2596,-0.6337890625,0,0.341552734375,0.8008554930286954,5.144161704523818,1.2214206450108482,nan,0.094970703125
5,-2724,-0.6650390625,0,0.333740234375,0.8175452506983809,5.2480099232654895,1.1972510340205256,nan,0.08935546875
6,-2840,-0.693359375,0,0.32666015625,0.8317268901258503,5.345854777560905,1.175337821287833,nan,0.085693359375
7,-2980,-0.7275390625,0,0.318115234375,0.8550745736333462,5.458722945437375,1.151035758726559,nan,0.072509765625
9,-3216,-0.78515625,0,0.3037109375,0.8845800508923034,5.618811758470527,1.118240933718325,nan,0.07275390625
12,-3376,-0.82421875,0,0.2939453125,0.914253463616445,5.7652847803858345,1.0898308663876777,nan,0.057698567708333336
14,-3492,-0.8525390625,0,0.286865234375,0.9296825166828625,5.8510669798044415,1.0738529107369041,nan,0.05615234375
18,-3680,-0.8984375,0,0.275390625,0.9657462920409445,6.002577234301827,1.0467479320839421,nan,0.0467529296875
22,-3752,-0.916015625,0,0.27099609375,0.9792608959764645,6.0695287396315365,1.0352015085047641,nan,0.0452880859375
28,-3856,-0.94140625,0,0.2646484375,1.0084685695576583,6.210597465446251,1.011687738923218,nan,0.044230143229166664
35,-4016,-0.98046875,0,0.2548828125,1.0773803272316125,6.365901079300779,0.987006431439824,nan,0.03752790178571429
44,-4148,-1.0126953125,0,0.246826171875,1.1309001509839394,6.54377320910181,0.9601777302489992,nan,0.039740668402777776
54,-4268,-1.0419921875,0,0.239501953125,1.1648241062116023,6.681156964092618,0.9404337214270072,nan,0.035888671875
68,-4356,-1.0634765625,0,0.234130859375,1.199903563752621,6.848689442066849,0.917428854137588,nan,0.03273228236607143
85,-4512,-1.1015625,0,0.224609375,1.2870766731607044,7.156839635405052,0.8779273572229456,nan,0.02975643382352941
106,-4572,-1.1162109375,0,0.220947265625,1.3020486060107475,7.2123424099451485,0.8711712436885496,nan,0.027297247023809524
132,-4676,-1.1416015625,0,0.214599609375,1.3500300618502927,7.407160608293534,0.8482582786370971,nan,0.026414137620192308
165,-4792,-1.169921875,0,0.20751953125,1.4027874233617854,7.671879355822846,0.8189890658813266,nan,0.024769176136363636
206,-4876,-1.1904296875,0,0.202392578125,1.4278881998957165,7.843541633285158,0.8010648251697954,nan,0.026105182926829267
258,-5020,-1.2255859375,0,0.193603515625,1.506426734602346,8.064375491237664,0.7791285653807382,nan,0.023282564603365384
322,-5180,-1.2646484375,0,0.183837890625,1.5650630889524968,8.274370872875672,0.7593550499140161,nan,0.021205902099609375
402,-5244,-1.2802734375,0,0.179931640625,1.5960316974691224,8.394419709327023,0.7484954916178842,nan,0.0189056396484375
502,-5316,-1.2978515625,0,0.175537109375,1.651568183506713,8.652661710440807,0.7261563571355076,nan,0.01858642578125
626,-5344,-1.3046875,0,0.173828125,1.687131467866591,8.849445706470746,0.7100089107937346,nan,0.017597813760080645
782,-5444,-1.3291015625,0,0.167724609375,1.7544795773050226,9.220661109353328,0.6814245998918667,nan,0.018934983473557692
977,-5448,-1.330078125,0,0.16748046875,1.8100493447937862,9.516302569511943,0.6602548900987527,nan,0.018157802483974358
1220,-5664,-1.3828125,0,0.154296875,1.918684111811336,9.931708960678533,0.6326388874317477,nan,0.015906314300411523
1523,-5828,-1.4228515625,0,0.144287109375,2.0068057765306575,10.262711531598663,0.6122344263339954,nan,0.016101195080445545
1902,-5804,-1.4169921875,0,0.145751953125,2.0637977667852523,10.462070301394975,0.6005680640801858,nan,0.015371840987796833
2375,-5928,-1.447265625,0,0.13818359375,2.1767538574549463,10.853262349684638,0.5789213514554135,nan,0.014699536700581396
2965,-6028,-1.4716796875,0,0.132080078125,2.3289058755742467,11.345103448131498,0.5538235359338576,nan,0.01520458156779661
3702,-6056,-1.478515625,0,0.13037109375,2.4805645304172033,11.813393823074978,0.5318696219969156,nan,0.01443676062160787
4623,-6124,-1.4951171875,0,0.126220703125,2.590987560821489,12.254636013131753,0.5127190477503115,nan,0.014633857983849077
5772,-6268,-1.5302734375,0,0.117431640625,2.723771301728671,12.708207001227823,0.49441949651689865,nan,0.014490351664490862
7208,-6356,-1.5517578125,0,0.112060546875,3.0040589196416088,13.689065752219156,0.45899299637457064,nan,0.013293423028377438
9000,-6448,-1.57421875,0,0.1064453125,3.1617666130044473,14.213873242171504,0.44204596453961914,nan,0.01277310507638114
