# units: J=k_B=1; time in sweeps (one sweep = N^2 attempted updates)
sweep,energy,energy_per_spin,magnetisation,broken_bond_density,L_C,L_S,characteristic_k,cluster_number_density,acceptance_rate
0,-880,-0.21484375,0,0.4462890625,0.6767291711870811,4.458727169982861,1.4091881085434832,nan,nan
1,-1980,-0.4833984375,0,0.379150390625,0.7336825755063112,4.719228475597866,1.3314009566751452,nan,0.18212890625
2,-2296,-0.560546875,0,0.35986328125,0.7606245032202621,4.845766881476511,1.2966338375041873,nan,0.124755859375
3,-2456,-0.599609375,0,0.35009765625,0.7822253199280279,4.957345125880682,1.267449642425968,nan,0.111083984375
4,-2608,-0.63671875,0,0.3408203125,0.8033403068451046,5.053166372914308,1.2434154831826545,nan,0.091796875
5,-2788,-0.6806640625,0,0.329833984375,0.8235260206621413,5.16021599522068,1.217620602121885,nan,0.08642578125
6,-2928,-0.71484375,0,0.3212890625,0.8455799506733417,5.269118237978329,1.1924547947875122,nan,0.075927734375
7,-3004,-0.7333984375,0,0.316650390625,0.8542282444611587,5.334537461783871,1.1778313213079372,nan,0.069091796875
9,-3128,-0.763671875,0,0.30908203125,0.8735377223217855,5.424466085064501,1.1583048374990208,nan,0.0634765625
12,-3332,-0.8134765625,0,0.296630859375,0.9056193805392697,5.596813409628697,1.1226361944405834,nan,0.061767578125
14,-3432,-0.837890625,0,0.29052734375,0.9273516507742737,5.7117725190356925,1.100041236978458,nan,0.0523681640625
18,-3564,-0.8701171875,0,0.282470703125,0.9415148396224626,5.801381408365927,1.0830498574216945,nan,0.05352783203125
22,-3656,-0.892578125,0,0.27685546875,0.9603730745407167,5.936083139977766,1.0584732657910718,nan,0.048828125
28,-3800,-0.927734375,0,0.26806640625,0.9939216157242887,6.068823094127092,1.0353218753830435,nan,0.048421223958333336
35,-3940,-0.9619140625,0,0.259521484375,1.0364047960535356,6.2452400223475415,1.0060758729362305,nan,0.038051060267857144
44,-4068,-0.9931640625,0,0.251708984375,1.0952541510750418,6.401801574530377,0.981471423946861,nan,0.03659396701388889
54,-4224,-1.03125,0,0.2421875,1.133171038781547,6.5548277143038645,0.9585584215231922,nan,0.034130859375
68,-4252,-1.0380859375,0,0.240478515625,1.1485234924478631,6.5698647430995605,0.9563644843341594,nan,0.03224400111607143
85,-4368,-1.06640625,0,0.2333984375,1.1873549299318809,6.704631052681847,0.9371410981169973,nan,0.030014935661764705
106,-4468,-1.0908203125,0,0.227294921875,1.2296238639426385,6.866470294074286,0.9150531551271589,nan,0.028227306547619048
132,-4520,-1.103515625,0,0.22412109375,1.2509866264541967,6.969768552558499,0.9014912417533752,nan,0.026339017427884616
165,-4624,-1.12890625,0,0.2177734375,1.2952911651720833,7.132724179366375,0.8808955946110542,nan,0.026115648674242424
206,-4824,-1.177734375,0,0.20556640625,1.3747633207944563,7.542896598260533,0.8329936948397981,nan,0.026754239710365852
258,-4932,-1.2041015625,0,0.198974609375,1.4353510524490072,7.796819523192883,0.805865172137081,nan,0.021813025841346152
322,-5032,-1.228515625,0,0.19287109375,1.4849255283498881,8.014160975702943,0.7840103694234157,nan,0.020694732666015625
402,-5068,-1.2373046875,0,0.190673828125,1.5372224180539198,8.251035514302394,0.761502637612973,nan,0.0216217041015625
502,-5296,-1.29296875,0,0.1767578125,1.6434923872441258,8.644496345859238,0.726842265389963,nan,0.01965576171875
626,-5368,-1.310546875,0,0.17236328125,1.7255140308528985,8.978354392298588,0.6998148026512685,nan,0.019507623487903226
782,-5468,-1.3349609375,0,0.166259765625,1.7813506635309118,9.245760429578082,0.6795747472624392,nan,0.018396622095352564
977,-5588,-1.3642578125,0,0.158935546875,1.86568595673305,9.570349149939904,0.6565262362678838,nan,0.01819160657051282
1220,-5752,-1.404296875,0,0.14892578125,1.9638315402672917,10.008305600067679,0.6277971075480646,nan,0.01764142071759259
1523,-5716,-1.3955078125,0,0.151123046875,1.9896727188717742,10.201548900228358,0.6159050325229475,nan,0.016194661458333332
1902,-5864,-1.431640625,0,0.14208984375,2.1461940711826983,10.596515477042026,0.5929482499027606,nan,0.016624108468007916
2375,-5972,-1.4580078125,0,0.135498046875,2.290585504688151,11.222992188853647,0.5598493878860457,nan,0.014756829743657504
2965,-6024,-1.470703125,0,0.13232421875,2.3761060341324236,11.63439773714106,0.540052476212109,nan,0.015123891022245763
3702,-6180,-1.5087890625,0,0.122802734375,2.599333907798528,12.425245367488023,0.5056789722334345,nan,0.014602723244572591
4623,-6192,-1.51171875,0,0.1220703125,2.6701787596906907,13.00343905763187,0.48319412113458643,nan,0.013952066792209554
5772,-6328,-1.544921875,0,0.11376953125,2.818023420684107,13.698970575368463,0.458661128776867,nan,0.013694185500979112
7208,-6420,-1.5673828125,0,0.108154296875,3.0549940116024676,14.674165437571789,0.4281800783772067,nan,0.01373291015625
9000,-6560,-1.6015625,0,0.099609375,3.3150629700382863,15.719277572819948,0.3997120909706297,nan,0.012440136500767298
